(00, 02, 03, 00) 0x0a, 0.078125
(00, 02, 03, 01) 0xfe, -0.015625
(00, 02, 03, 02) 0xfa, -0.046875
(00, 02, 03, 03) 0xec, -0.15625
(00, 02, 03, 04) 0xe7, -0.1953125
(00, 02, 04, 00) 0x05, 0.0390625
(00, 02, 04, 01) 0x04, 0.03125
(00, 02, 04, 02) 0x01, 0.0078125
(00, 02, 04, 03) 0x00, 0.0
(00, 02, 04, 04) 0xe0, -0.25
(00, 03, 00, 00) 0xf8, -0.0625
(00, 03, 00, 01) 0xfc, -0.03125
(00, 03, 00, 02) 0x00, 0.0
(00, 03, 00, 03) 0x00, 0.0
(00, 03, 00, 04) 0xea, -0.171875
(00, 03, 01, 00) 0xf2, -0.109375
(00, 03, 01, 01) 0x11, 0.1328125
(00, 03, 01, 02) 0x10, 0.125
(00, 03, 01, 03) 0xf0, -0.125
(00, 03, 01, 04) 0xe2, -0.234375
(00, 03, 02, 00) 0xf9, -0.0546875
(00, 03, 02, 01) 0x12, 0.140625
(00, 03, 02, 02) 0x03, 0.0234375
(00, 03, 02, 03) 0xe4, -0.21875
(00, 03, 02, 04) 0x00, 0.0
(00, 03, 03, 00) 0xf8, -0.0625
(00, 03, 03, 01) 0x07, 0.0546875
(00, 03, 03, 02) 0x03, 0.0234375
(00, 03, 03, 03) 0xed, -0.1484375
(00, 03, 03, 04) 0xfe, -0.015625
(00, 03, 04, 00) 0xfd, -0.0234375
(00, 03, 04, 01) 0x04, 0.03125
(00, 03, 04, 02) 0x13, 0.1484375
(00, 03, 04, 03) 0x02, 0.015625
(00, 03, 04, 04) 0xe9, -0.1796875
(00, 04, 00, 00) 0xfb, -0.0390625
(00, 04, 00, 01) 0x05, 0.0390625
(00, 04, 00, 02) 0x04, 0.03125
(00, 04, 00, 03) 0x0d, 0.1015625
(00, 04, 00, 04) 0x11, 0.1328125
(00, 04, 01, 00) 0xfe, -0.015625
(00, 04, 01, 01) 0xf6, -0.078125
(00, 04, 01, 02) 0x16, 0.171875
(00, 04, 01, 03) 0x11, 0.1328125
(00, 04, 01, 04) 0xf5, -0.0859375
(00, 04, 02, 00) 0xf8, -0.0625
(00, 04, 02, 01) 0xfd, -0.0234375
(00, 04, 02, 02) 0x16, 0.171875
(00, 04, 02, 03) 0xfd, -0.0234375
(00, 04, 02, 04) 0xf1, -0.1171875
(00, 04, 03, 00) 0xfa, -0.046875
(00, 04, 03, 01) 0x08, 0.0625
(00, 04, 03, 02) 0x11, 0.1328125
(00, 04, 03, 03) 0xfb, -0.0390625
(00, 04, 03, 04) 0xeb, -0.1640625
(00, 04, 04, 00) 0xed, -0.1484375
(00, 04, 04, 01) 0xfc, -0.03125
(00, 04, 04, 02) 0xfb, -0.0390625
(00, 04, 04, 03) 0xff, -0.0078125
(00, 04, 04, 04) 0xee, -0.140625
(00, 05, 00, 00) 0x02, 0.015625
(00, 05, 00, 01) 0x12, 0.140625
(00, 05, 00, 02) 0x0a, 0.078125
(00, 05, 00, 03) 0xf8, -0.0625
(00, 05, 00, 04) 0xf5, -0.0859375
(00, 05, 01, 00) 0xf4, -0.09375
(00, 05, 01, 01) 0x09, 0.0703125
(00, 05, 01, 02) 0x03, 0.0234375
(00, 05, 01, 03) 0xfd, -0.0234375
(00, 05, 01, 04) 0xec, -0.15625
(00, 05, 02, 00) 0xf4, -0.09375
(00, 05, 02, 01) 0x0b, 0.0859375
(00, 05, 02, 02) 0x0d, 0.1015625
(00, 05, 02, 03) 0xee, -0.140625
(00, 05, 02, 04) 0xdc, -0.28125
(00, 05, 03, 00) 0xf1, -0.1171875
(00, 05, 03, 01) 0x01, 0.0078125
(00, 05, 03, 02) 0xf3, -0.1015625
(00, 05, 03, 03) 0xd2, -0.359375
(00, 05, 03, 04) 0xe7, -0.1953125
(00, 05, 04, 00) 0xf1, -0.1171875
(00, 05, 04, 01) 0xfd, -0.0234375
(00, 05, 04, 02) 0xf7, -0.0703125
(00, 05, 04, 03) 0xec, -0.15625
(00, 05, 04, 04) 0xe9, -0.1796875
(01, 00, 00, 00) 0xf7, -0.0703125
(01, 00, 00, 01) 0x0c, 0.09375
(01, 00, 00, 02) 0xfd, -0.0234375
(01, 00, 00, 03) 0x04, 0.03125
(01, 00, 00, 04) 0x06, 0.046875
(01, 00, 01, 00) 0xed, -0.1484375
(01, 00, 01, 01) 0x02, 0.015625
(01, 00, 01, 02) 0x18, 0.1875
(01, 00, 01, 03) 0x21, 0.2578125
(01, 00, 01, 04) 0x04, 0.03125
(01, 00, 02, 00) 0x03, 0.0234375
(01, 00, 02, 01) 0x16, 0.171875
(01, 00, 02, 02) 0x13, 0.1484375
(01, 00, 02, 03) 0x08, 0.0625
(01, 00, 02, 04) 0xf0, -0.125
(01, 00, 03, 00) 0xfe, -0.015625
(01, 00, 03, 01) 0xf3, -0.1015625
(01, 00, 03, 02) 0xea, -0.171875
(01, 00, 03, 03) 0xf6, -0.078125
(01, 00, 03, 04) 0xee, -0.140625
(01, 00, 04, 00) 0x00, 0.0
(01, 00, 04, 01) 0x07, 0.0546875
(01, 00, 04, 02) 0xed, -0.1484375
(01, 00, 04, 03) 0xf4, -0.09375
(01, 00, 04, 04) 0x05, 0.0390625
(01, 01, 00, 00) 0xf7, -0.0703125
(01, 01, 00, 01) 0xfd, -0.0234375
(01, 01, 00, 02) 0xf3, -0.1015625
(01, 01, 00, 03) 0xfe, -0.015625
(01, 01, 00, 04) 0xf8, -0.0625
(01, 01, 01, 00) 0xe2, -0.234375
(01, 01, 01, 01) 0xf8, -0.0625
(01, 01, 01, 02) 0x11, 0.1328125
(01, 01, 01, 03) 0x11, 0.1328125
(01, 01, 01, 04) 0xf8, -0.0625
(01, 01, 02, 00) 0xee, -0.140625
(01, 01, 02, 01) 0xe8, -0.1875
(01, 01, 02, 02) 0x0c, 0.09375
(01, 01, 02, 03) 0x04, 0.03125
(01, 01, 02, 04) 0xfc, -0.03125
(01, 01, 03, 00) 0xfd, -0.0234375
(01, 01, 03, 01) 0xf1, -0.1171875
(01, 01, 03, 02) 0xd9, -0.3046875
(01, 01, 03, 03) 0xf4, -0.09375
(01, 01, 03, 04) 0x0c, 0.09375
(01, 01, 04, 00) 0xff, -0.0078125
(01, 01, 04, 01) 0xe6, -0.203125
(01, 01, 04, 02) 0xe6, -0.203125
(01, 01, 04, 03) 0x08, 0.0625
(01, 01, 04, 04) 0x0c, 0.09375
(01, 02, 00, 00) 0xff, -0.0078125
(01, 02, 00, 01) 0xfe, -0.015625
(01, 02, 00, 02) 0x07, 0.0546875
(01, 02, 00, 03) 0x0a, 0.078125
(01, 02, 00, 04) 0x00, 0.0
(01, 02, 01, 00) 0xf9, -0.0546875
(01, 02, 01, 01) 0x05, 0.0390625
(01, 02, 01, 02) 0xfb, -0.0390625
(01, 02, 01, 03) 0xf6, -0.078125
(01, 02, 01, 04) 0xf2, -0.109375
(01, 02, 02, 00) 0xfd, -0.0234375
(01, 02, 02, 01) 0x05, 0.0390625
(01, 02, 02, 02) 0xfc, -0.03125
(01, 02, 02, 03) 0xe2, -0.234375
(01, 02, 02, 04) 0xf7, -0.0703125
(01, 02, 03, 00) 0x05, 0.0390625
(01, 02, 03, 01) 0xf4, -0.09375
(01, 02, 03, 02) 0xfb, -0.0390625
(01, 02, 03, 03) 0x0c, 0.09375
(01, 02, 03, 04) 0x01, 0.0078125
(01, 02, 04, 00) 0xe6, -0.203125
(01, 02, 04, 01) 0x1c, 0.21875
(01, 02, 04, 02) 0x1f, 0.2421875
(01, 02, 04, 03) 0x08, 0.0625
(01, 02, 04, 04) 0xef, -0.1328125
(01, 03, 00, 00) 0xe2, -0.234375
(01, 03, 00, 01) 0xf6, -0.078125
(01, 03, 00, 02) 0xfc, -0.03125
(01, 03, 00, 03) 0xf1, -0.1171875
(01, 03, 00, 04) 0x1d, 0.2265625
(01, 03, 01, 00) 0xfd, -0.0234375
(01, 03, 01, 01) 0x01, 0.0078125
(01, 03, 01, 02) 0xf9, -0.0546875
(01, 03, 01, 03) 0xd8, -0.3125
(01, 03, 01, 04) 0xfe, -0.015625
(01, 03, 02, 00) 0x07, 0.0546875
(01, 03, 02, 01) 0x00, 0.0
(01, 03, 02, 02) 0xe9, -0.1796875
(01, 03, 02, 03) 0x09, 0.0703125
(01, 03, 02, 04) 0x0e, 0.109375
(01, 03, 03, 00) 0x02, 0.015625
(01, 03, 03, 01) 0xf0, -0.125
(01, 03, 03, 02) 0x12, 0.140625
(01, 03, 03, 03) 0x12, 0.140625
(01, 03, 03, 04) 0xf6, -0.078125
(01, 03, 04, 00) 0x06, 0.046875
(01, 03, 04, 01) 0x0a, 0.078125
(01, 03, 04, 02) 0xfc, -0.03125
(01, 03, 04, 03) 0xdf, -0.2578125
(01, 03, 04, 04) 0xea, -0.171875
(01, 04, 00, 00) 0xec, -0.15625
(01, 04, 00, 01) 0xec, -0.15625
(01, 04, 00, 02) 0x01, 0.0078125
(01, 04, 00, 03) 0xfd, -0.0234375
(01, 04, 00, 04) 0xf9, -0.0546875
(01, 04, 01, 00) 0x03, 0.0234375
(01, 04, 01, 01) 0xfd, -0.0234375
(01, 04, 01, 02) 0xf5, -0.0859375
(01, 04, 01, 03) 0x07, 0.0546875
(01, 04, 01, 04) 0xff, -0.0078125
(01, 04, 02, 00) 0xf9, -0.0546875
(01, 04, 02, 01) 0x0b, 0.0859375
(01, 04, 02, 02) 0xf8, -0.0625
(01, 04, 02, 03) 0xf8, -0.0625
(01, 04, 02, 04) 0xf4, -0.09375
(01, 04, 03, 00) 0x0a, 0.078125
(01, 04, 03, 01) 0xfc, -0.03125
(01, 04, 03, 02) 0x03, 0.0234375
(01, 04, 03, 03) 0xff, -0.0078125
(01, 04, 03, 04) 0x0c, 0.09375
(01, 04, 04, 00) 0xf9, -0.0546875
(01, 04, 04, 01) 0xfa, -0.046875
(01, 04, 04, 02) 0x06, 0.046875
(01, 04, 04, 03) 0xff, -0.0078125
(01, 04, 04, 04) 0xfa, -0.046875
(01, 05, 00, 00) 0xfa, -0.046875
(01, 05, 00, 01) 0x05, 0.0390625
(01, 05, 00, 02) 0x13, 0.1484375
(01, 05, 00, 03) 0x07, 0.0546875
(01, 05, 00, 04) 0xe8, -0.1875
(01, 05, 01, 00) 0x17, 0.1796875
(01, 05, 01, 01) 0x06, 0.046875
(01, 05, 01, 02) 0x0e, 0.109375
(01, 05, 01, 03) 0xf8, -0.0625
(01, 05, 01, 04) 0xf3, -0.1015625
(01, 05, 02, 00) 0x00, 0.0
(01, 05, 02, 01) 0xf7, -0.0703125
(01, 05, 02, 02) 0x11, 0.1328125
(01, 05, 02, 03) 0xfc, -0.03125
(01, 05, 02, 04) 0xf9, -0.0546875
(01, 05, 03, 00) 0x0d, 0.1015625
(01, 05, 03, 01) 0x1f, 0.2421875
(01, 05, 03, 02) 0xf1, -0.1171875
(01, 05, 03, 03) 0xf6, -0.078125
(01, 05, 03, 04) 0x11, 0.1328125
(01, 05, 04, 00) 0xfe, -0.015625
(01, 05, 04, 01) 0x0a, 0.078125
(01, 05, 04, 02) 0x14, 0.15625
(01, 05, 04, 03) 0x1c, 0.21875
(01, 05, 04, 04) 0xfe, -0.015625
(02, 00, 00, 00) 0xec, -0.15625
(02, 00, 00, 01) 0xf3, -0.1015625
(02, 00, 00, 02) 0x1d, 0.2265625
(02, 00, 00, 03) 0x00, 0.0
(02, 00, 00, 04) 0xee, -0.140625
(02, 00, 01, 00) 0x01, 0.0078125
(02, 00, 01, 01) 0xfd, -0.0234375
(02, 00, 01, 02) 0x21, 0.2578125
(02, 00, 01, 03) 0x21, 0.2578125
(02, 00, 01, 04) 0x06, 0.046875
(02, 00, 02, 00) 0x13, 0.1484375
(02, 00, 02, 01) 0xdc, -0.28125
(02, 00, 02, 02) 0xfa, -0.046875
(02, 00, 02, 03) 0x06, 0.046875
(02, 00, 02, 04) 0x08, 0.0625
(02, 00, 03, 00) 0xf8, -0.0625
(02, 00, 03, 01) 0xf4, -0.09375
(02, 00, 03, 02) 0xee, -0.140625
(02, 00, 03, 03) 0xf4, -0.09375
(02, 00, 03, 04) 0x08, 0.0625
(02, 00, 04, 00) 0xf5, -0.0859375
(02, 00, 04, 01) 0x03, 0.0234375
(02, 00, 04, 02) 0x01, 0.0078125
(02, 00, 04, 03) 0xed, -0.1484375
(02, 00, 04, 04) 0x03, 0.0234375
(02, 01, 00, 00) 0xeb, -0.1640625
(02, 01, 00, 01) 0xed, -0.1484375
(02, 01, 00, 02) 0x0d, 0.1015625
(02, 01, 00, 03) 0x24, 0.28125
(02, 01, 00, 04) 0xf1, -0.1171875
(02, 01, 01, 00) 0xf6, -0.078125
(02, 01, 01, 01) 0xf6, -0.078125
(02, 01, 01, 02) 0x06, 0.046875
(02, 01, 01, 03) 0x29, 0.3203125
(02, 01, 01, 04) 0x08, 0.0625
(02, 01, 02, 00) 0xfe, -0.015625
(02, 01, 02, 01) 0xf4, -0.09375
(02, 01, 02, 02) 0xdb, -0.2890625
(02, 01, 02, 03) 0x10, 0.125
(02, 01, 02, 04) 0x16, 0.171875
(02, 01, 03, 00) 0x02, 0.015625
(02, 01, 03, 01) 0xe7, -0.1953125
(02, 01, 03, 02) 0xdc, -0.28125
(02, 01, 03, 03) 0x06, 0.046875
(02, 01, 03, 04) 0x0a, 0.078125
(02, 01, 04, 00) 0xdf, -0.2578125
(02, 01, 04, 01) 0xee, -0.140625
(02, 01, 04, 02) 0xf8, -0.0625
(02, 01, 04, 03) 0x01, 0.0078125
(02, 01, 04, 04) 0x02, 0.015625
(02, 02, 00, 00) 0x06, 0.046875
(02, 02, 00, 01) 0xf4, -0.09375
(02, 02, 00, 02) 0xf4, -0.09375
(02, 02, 00, 03) 0xf9, -0.0546875
(02, 02, 00, 04) 0xf8, -0.0625
(02, 02, 01, 00) 0x18, 0.1875
(02, 02, 01, 01) 0xf8, -0.0625
(02, 02, 01, 02) 0xea, -0.171875
(02, 02, 01, 03) 0xec, -0.15625
(02, 02, 01, 04) 0xff, -0.0078125
(02, 02, 02, 00) 0xfc, -0.03125
(02, 02, 02, 01) 0xeb, -0.1640625
(02, 02, 02, 02) 0xe4, -0.21875
(02, 02, 02, 03) 0xef, -0.1328125
(02, 02, 02, 04) 0xef, -0.1328125
(02, 02, 03, 00) 0xf3, -0.1015625
(02, 02, 03, 01) 0xff, -0.0078125
(02, 02, 03, 02) 0xff, -0.0078125
(02, 02, 03, 03) 0xfc, -0.03125
(02, 02, 03, 04) 0xe4, -0.21875
(02, 02, 04, 00) 0x12, 0.140625
(02, 02, 04, 01) 0x10, 0.125
(02, 02, 04, 02) 0x0f, 0.1171875
(02, 02, 04, 03) 0x02, 0.015625
(02, 02, 04, 04) 0x08, 0.0625
(02, 03, 00, 00) 0xfa, -0.046875
(02, 03, 00, 01) 0xf7, -0.0703125
(02, 03, 00, 02) 0x02, 0.015625
(02, 03, 00, 03) 0xee, -0.140625
(02, 03, 00, 04) 0xf1, -0.1171875
(02, 03, 01, 00) 0xee, -0.140625
(02, 03, 01, 01) 0xf7, -0.0703125
(02, 03, 01, 02) 0x08, 0.0625
(02, 03, 01, 03) 0x0f, 0.1171875
(02, 03, 01, 04) 0xeb, -0.1640625
(02, 03, 02, 00) 0xe3, -0.2265625
(02, 03, 02, 01) 0xef, -0.1328125
(02, 03, 02, 02) 0x05, 0.0390625
(02, 03, 02, 03) 0x17, 0.1796875
(02, 03, 02, 04) 0xf9, -0.0546875
(02, 03, 03, 00) 0xf1, -0.1171875
(02, 03, 03, 01) 0xf8, -0.0625
(02, 03, 03, 02) 0xfe, -0.015625
(02, 03, 03, 03) 0x15, 0.1640625
(02, 03, 03, 04) 0x0a, 0.078125
(02, 03, 04, 00) 0x08, 0.0625
(02, 03, 04, 01) 0x0c, 0.09375
(02, 03, 04, 02) 0xef, -0.1328125
(02, 03, 04, 03) 0xf0, -0.125
(02, 03, 04, 04) 0x02, 0.015625
(02, 04, 00, 00) 0x04, 0.03125
(02, 04, 00, 01) 0x03, 0.0234375
(02, 04, 00, 02) 0x07, 0.0546875
(02, 04, 00, 03) 0x0f, 0.1171875
(02, 04, 00, 04) 0xf2, -0.109375
(02, 04, 01, 00) 0x00, 0.0
(02, 04, 01, 01) 0xf0, -0.125
(02, 04, 01, 02) 0x01, 0.0078125
(02, 04, 01, 03) 0x1c, 0.21875
(02, 04, 01, 04) 0x06, 0.046875
(02, 04, 02, 00) 0xf6, -0.078125
(02, 04, 02, 01) 0xe8, -0.1875
(02, 04, 02, 02) 0xf8, -0.0625
(02, 04, 02, 03) 0x0a, 0.078125
(02, 04, 02, 04) 0x17, 0.1796875
(02, 04, 03, 00) 0xee, -0.140625
(02, 04, 03, 01) 0xe5, -0.2109375
(02, 04, 03, 02) 0xf2, -0.109375
(02, 04, 03, 03) 0x01, 0.0078125
(02, 04, 03, 04) 0x07, 0.0546875
(02, 04, 04, 00) 0xf7, -0.0703125
(02, 04, 04, 01) 0x05, 0.0390625
(02, 04, 04, 02) 0x10, 0.125
(02, 04, 04, 03) 0x01, 0.0078125
(02, 04, 04, 04) 0x08, 0.0625
(02, 05, 00, 00) 0xf9, -0.0546875
(02, 05, 00, 01) 0x00, 0.0
(02, 05, 00, 02) 0x16, 0.171875
(02, 05, 00, 03) 0x00, 0.0
(02, 05, 00, 04) 0xf1, -0.1171875
(02, 05, 01, 00) 0xfd, -0.0234375
(02, 05, 01, 01) 0x00, 0.0
(02, 05, 01, 02) 0xff, -0.0078125
(02, 05, 01, 03) 0x09, 0.0703125
(02, 05, 01, 04) 0x00, 0.0
(02, 05, 02, 00) 0xff, -0.0078125
(02, 05, 02, 01) 0xfe, -0.015625
(02, 05, 02, 02) 0x05, 0.0390625
(02, 05, 02, 03) 0xe8, -0.1875
(02, 05, 02, 04) 0x00, 0.0
(02, 05, 03, 00) 0x04, 0.03125
(02, 05, 03, 01) 0xf3, -0.1015625
(02, 05, 03, 02) 0xfd, -0.0234375
(02, 05, 03, 03) 0x01, 0.0078125
(02, 05, 03, 04) 0xf7, -0.0703125
(02, 05, 04, 00) 0x0f, 0.1171875
(02, 05, 04, 01) 0x0c, 0.09375
(02, 05, 04, 02) 0x0c, 0.09375
(02, 05, 04, 03) 0xfc, -0.03125
(02, 05, 04, 04) 0xf2, -0.109375
(03, 00, 00, 00) 0xe2, -0.234375
(03, 00, 00, 01) 0xe3, -0.2265625
(03, 00, 00, 02) 0xf4, -0.09375
(03, 00, 00, 03) 0x10, 0.125
(03, 00, 00, 04) 0x16, 0.171875
(03, 00, 01, 00) 0xdd, -0.2734375
(03, 00, 01, 01) 0xde, -0.265625
(03, 00, 01, 02) 0xf8, -0.0625
(03, 00, 01, 03) 0x07, 0.0546875
(03, 00, 01, 04) 0x06, 0.046875
(03, 00, 02, 00) 0x05, 0.0390625
(03, 00, 02, 01) 0x10, 0.125
(03, 00, 02, 02) 0x28, 0.3125
(03, 00, 02, 03) 0x2a, 0.328125
(03, 00, 02, 04) 0x13, 0.1484375
(03, 00, 03, 00) 0xea, -0.171875
(03, 00, 03, 01) 0x0b, 0.0859375
(03, 00, 03, 02) 0x03, 0.0234375
(03, 00, 03, 03) 0x13, 0.1484375
(03, 00, 03, 04) 0x1a, 0.203125
(03, 00, 04, 00) 0xef, -0.1328125
(03, 00, 04, 01) 0x0c, 0.09375
(03, 00, 04, 02) 0x09, 0.0703125
(03, 00, 04, 03) 0x13, 0.1484375
(03, 00, 04, 04) 0x11, 0.1328125
(03, 01, 00, 00) 0xf9, -0.0546875
(03, 01, 00, 01) 0x00, 0.0
(03, 01, 00, 02) 0x03, 0.0234375
(03, 01, 00, 03) 0xf7, -0.0703125
(03, 01, 00, 04) 0xfb, -0.0390625
(03, 01, 01, 00) 0x06, 0.046875
(03, 01, 01, 01) 0xff, -0.0078125
(03, 01, 01, 02) 0xe8, -0.1875
(03, 01, 01, 03) 0xfd, -0.0234375
(03, 01, 01, 04) 0xf5, -0.0859375
(03, 01, 02, 00) 0xff, -0.0078125
(03, 01, 02, 01) 0x01, 0.0078125
(03, 01, 02, 02) 0x03, 0.0234375
(03, 01, 02, 03) 0x17, 0.1796875
(03, 01, 02, 04) 0x1e, 0.234375
(03, 01, 03, 00) 0xe2, -0.234375
(03, 01, 03, 01) 0xfb, -0.0390625
(03, 01, 03, 02) 0xfd, -0.0234375
(03, 01, 03, 03) 0x00, 0.0
(03, 01, 03, 04) 0x07, 0.0546875
(03, 01, 04, 00) 0x0d, 0.1015625
(03, 01, 04, 01) 0xf6, -0.078125
(03, 01, 04, 02) 0xfd, -0.0234375
(03, 01, 04, 03) 0xf1, -0.1171875
(03, 01, 04, 04) 0x01, 0.0078125
(03, 02, 00, 00) 0x02, 0.015625
(03, 02, 00, 01) 0x15, 0.1640625
(03, 02, 00, 02) 0x07, 0.0546875
(03, 02, 00, 03) 0x05, 0.0390625
(03, 02, 00, 04) 0xf5, -0.0859375
(03, 02, 01, 00) 0x04, 0.03125
(03, 02, 01, 01) 0xf7, -0.0703125
(03, 02, 01, 02) 0xdc, -0.28125
(03, 02, 01, 03) 0xf0, -0.125
(03, 02, 01, 04) 0xe8, -0.1875
(03, 02, 02, 00) 0xfe, -0.015625
(03, 02, 02, 01) 0x04, 0.03125
(03, 02, 02, 02) 0x07, 0.0546875
(03, 02, 02, 03) 0xe8, -0.1875
(03, 02, 02, 04) 0xe6, -0.203125
(03, 02, 03, 00) 0x00, 0.0
(03, 02, 03, 01) 0x03, 0.0234375
(03, 02, 03, 02) 0x08, 0.0625
(03, 02, 03, 03) 0xf6, -0.078125
(03, 02, 03, 04) 0xf7, -0.0703125
(03, 02, 04, 00) 0xfc, -0.03125
(03, 02, 04, 01) 0xf4, -0.09375
(03, 02, 04, 02) 0x01, 0.0078125
(03, 02, 04, 03) 0xfd, -0.0234375
(03, 02, 04, 04) 0xf7, -0.0703125
(03, 03, 00, 00) 0x0d, 0.1015625
(03, 03, 00, 01) 0xff, -0.0078125
(03, 03, 00, 02) 0xee, -0.140625
(03, 03, 00, 03) 0x02, 0.015625
(03, 03, 00, 04) 0x0e, 0.109375
(03, 03, 01, 00) 0x01, 0.0078125
(03, 03, 01, 01) 0xd4, -0.34375
(03, 03, 01, 02) 0xe7, -0.1953125
(03, 03, 01, 03) 0xdf, -0.2578125
(03, 03, 01, 04) 0x06, 0.046875
(03, 03, 02, 00) 0xe9, -0.1796875
(03, 03, 02, 01) 0xec, -0.15625
(03, 03, 02, 02) 0xdf, -0.2578125
(03, 03, 02, 03) 0xe2, -0.234375
(03, 03, 02, 04) 0xdb, -0.2890625
(03, 03, 03, 00) 0xf9, -0.0546875
(03, 03, 03, 01) 0xfe, -0.015625
(03, 03, 03, 02) 0x0c, 0.09375
(03, 03, 03, 03) 0x0b, 0.0859375
(03, 03, 03, 04) 0xf6, -0.078125
(03, 03, 04, 00) 0xe9, -0.1796875
(03, 03, 04, 01) 0xf7, -0.0703125
(03, 03, 04, 02) 0xf9, -0.0546875
(03, 03, 04, 03) 0xf6, -0.078125
(03, 03, 04, 04) 0x05, 0.0390625
(03, 04, 00, 00) 0x05, 0.0390625
(03, 04, 00, 01) 0x0a, 0.078125
(03, 04, 00, 02) 0xfb, -0.0390625
(03, 04, 00, 03) 0xde, -0.265625
(03, 04, 00, 04) 0xfd, -0.0234375
(03, 04, 01, 00) 0x04, 0.03125
(03, 04, 01, 01) 0xf9, -0.0546875
(03, 04, 01, 02) 0xe6, -0.203125
(03, 04, 01, 03) 0xe8, -0.1875
(03, 04, 01, 04) 0xf3, -0.1015625
(03, 04, 02, 00) 0xfb, -0.0390625
(03, 04, 02, 01) 0x01, 0.0078125
(03, 04, 02, 02) 0x00, 0.0
(03, 04, 02, 03) 0xf0, -0.125
(03, 04, 02, 04) 0x01, 0.0078125
(03, 04, 03, 00) 0x09, 0.0703125
(03, 04, 03, 01) 0x0f, 0.1171875
(03, 04, 03, 02) 0xfa, -0.046875
(03, 04, 03, 03) 0x05, 0.0390625
(03, 04, 03, 04) 0x0e, 0.109375
(03, 04, 04, 00) 0x0e, 0.109375
(03, 04, 04, 01) 0xfd, -0.0234375
(03, 04, 04, 02) 0x00, 0.0
(03, 04, 04, 03) 0xf7, -0.0703125
(03, 04, 04, 04) 0x16, 0.171875
(03, 05, 00, 00) 0x03, 0.0234375
(03, 05, 00, 01) 0xf8, -0.0625
(03, 05, 00, 02) 0xfc, -0.03125
(03, 05, 00, 03) 0x02, 0.015625
(03, 05, 00, 04) 0x01, 0.0078125
(03, 05, 01, 00) 0x14, 0.15625
(03, 05, 01, 01) 0x06, 0.046875
(03, 05, 01, 02) 0xfc, -0.03125
(03, 05, 01, 03) 0xef, -0.1328125
