(03, 00, 00, 04) 0x15, 0.08203125
(03, 00, 01, 00) 0xbd, -0.26171875
(03, 00, 01, 01) 0xb7, -0.28515625
(03, 00, 01, 02) 0x24, 0.140625
(03, 00, 01, 03) 0x09, 0.03515625
(03, 00, 01, 04) 0x1d, 0.11328125
(03, 00, 02, 00) 0xa6, -0.3515625
(03, 00, 02, 01) 0xa7, -0.34765625
(03, 00, 02, 02) 0x3d, 0.23828125
(03, 00, 02, 03) 0x2b, 0.16796875
(03, 00, 02, 04) 0x25, 0.14453125
(03, 00, 03, 00) 0xbf, -0.25390625
(03, 00, 03, 01) 0xc1, -0.24609375
(03, 00, 03, 02) 0x33, 0.19921875
(03, 00, 03, 03) 0x41, 0.25390625
(03, 00, 03, 04) 0xe4, -0.109375
(03, 00, 04, 00) 0xbb, -0.26953125
(03, 00, 04, 01) 0x00, 0.0
(03, 00, 04, 02) 0x32, 0.1953125
(03, 00, 04, 03) 0x03, 0.01171875
(03, 00, 04, 04) 0xce, -0.1953125
(04, 00, 00, 00) 0x3c, 0.234375
(04, 00, 00, 01) 0xf7, -0.03515625
(04, 00, 00, 02) 0x20, 0.125
(04, 00, 00, 03) 0x2e, 0.1796875
(04, 00, 00, 04) 0xec, -0.078125
(04, 00, 01, 00) 0xd7, -0.16015625
(04, 00, 01, 01) 0x32, 0.1953125
(04, 00, 01, 02) 0x14, 0.078125
(04, 00, 01, 03) 0x12, 0.0703125
(04, 00, 01, 04) 0xf2, -0.0546875
(04, 00, 02, 00) 0xfd, -0.01171875
(04, 00, 02, 01) 0x30, 0.1875
(04, 00, 02, 02) 0x42, 0.2578125
(04, 00, 02, 03) 0xd9, -0.15234375
(04, 00, 02, 04) 0x10, 0.0625
(04, 00, 03, 00) 0x13, 0.07421875
(04, 00, 03, 01) 0x24, 0.140625
(04, 00, 03, 02) 0x38, 0.21875
(04, 00, 03, 03) 0xec, -0.078125
(04, 00, 03, 04) 0xdc, -0.140625
(04, 00, 04, 00) 0xd7, -0.16015625
(04, 00, 04, 01) 0xf9, -0.02734375
(04, 00, 04, 02) 0x49, 0.28515625
(04, 00, 04, 03) 0xe9, -0.08984375
(04, 00, 04, 04) 0x08, 0.03125
(05, 00, 00, 00) 0xd2, -0.1796875
(05, 00, 00, 01) 0x89, -0.46484375
(05, 00, 00, 02) 0xc1, -0.24609375
(05, 00, 00, 03) 0x1d, 0.11328125
(05, 00, 00, 04) 0x12, 0.0703125
(05, 00, 01, 00) 0xda, -0.1484375
(05, 00, 01, 01) 0x1e, 0.1171875
(05, 00, 01, 02) 0x6a, 0.4140625
(05, 00, 01, 03) 0x50, 0.3125
(05, 00, 01, 04) 0x06, 0.0234375
(05, 00, 02, 00) 0x38, 0.21875
(05, 00, 02, 01) 0x37, 0.21484375
(05, 00, 02, 02) 0x18, 0.09375
(05, 00, 02, 03) 0xde, -0.1328125
(05, 00, 02, 04) 0xb7, -0.28515625
(05, 00, 03, 00) 0xe5, -0.10546875
(05, 00, 03, 01) 0xe7, -0.09765625
(05, 00, 03, 02) 0xd3, -0.17578125
(05, 00, 03, 03) 0x04, 0.015625
(05, 00, 03, 04) 0x08, 0.03125
(05, 00, 04, 00) 0xe9, -0.08984375
(05, 00, 04, 01) 0x04, 0.015625
(05, 00, 04, 02) 0x0c, 0.046875
(05, 00, 04, 03) 0x24, 0.140625
(05, 00, 04, 04) 0x24, 0.140625
